Year,Distance,Fuel,Seller_Type,isManual,Owner,Engine,Power,Seats,Price
2017,14000,4,3,1,1,1197.0,82.0,5.0,610000
2017,35000,4,3,1,1,796.0,47.0,5.0,310000
2016,35000,1,3,1,1,2523.0,62.0,7.0,720000
2012,110000,1,3,1,2,1396.0,69.0,5.0,158000
2011,85700,1,3,1,2,1405.0,70.0,5.0,175000
2010,120000,1,3,1,1,1248.0,73.0,5.0,217000
2013,50000,1,3,1,1,1498.0,98.0,5.0,484999
2016,35000,1,3,1,1,1120.0,71.0,5.0,550000
2012,70000,4,3,1,2,1197.0,85.0,5.0,280000
2013,90000,4,3,1,1,1596.0,99.0,5.0,350000
2017,42000,1,3,1,2,2179.0,140.0,7.0,1150000
2016,30000,4,3,1,2,1197.0,82.0,5.0,420000
2017,80000,4,3,1,1,1373.0,91.0,5.0,810000
2011,90000,4,3,1,3,1197.0,80.0,5.0,290000
2012,60000,4,3,1,1,1199.0,79.0,5.0,180000
2010,162000,4,3,1,1,1196.0,73.0,5.0,160000
2017,70000,4,3,1,3,624.0,37.0,4.0,66000
2015,20000,4,3,1,2,998.0,67.0,5.0,369000
2012,80000,1,3,1,2,2179.0,138.0,7.0,300000
2008,90000,1,3,1,1,2523.0,63.0,7.0,350000
2008,120000,4,3,0,2,1197.0,80.0,5.0,220000
2005,220000,1,3,1,1,2499.0,80.0,10.0,160000
2009,100000,1,3,1,2,1248.0,75.0,5.0,221000
2017,35000,4,3,1,1,1193.0,88.0,5.0,400000
2004,120000,4,3,1,2,2362.0,164.0,5.0,250000
2011,120000,1,3,1,4,2523.0,63.0,7.0,390000
2012,110000,4,3,1,1,1196.0,73.0,5.0,190000
2017,60000,4,3,1,1,799.0,53.0,5.0,300000
2017,27000,1,3,1,1,1396.0,88.0,5.0,750000
2016,50000,1,3,1,1,1248.0,74.0,5.0,650000
2018,40000,4,3,1,1,1198.0,86.0,5.0,635000
2013,88000,1,3,1,2,1582.0,126.0,5.0,520000
2020,50000,1,3,1,1,2179.0,140.0,7.0,1500000
2012,80000,1,3,1,2,1582.0,126.0,5.0,415000
2019,60000,1,3,1,1,1396.0,88.0,5.0,700000
2017,26000,4,3,1,2,1197.0,81.0,5.0,484999
2007,80000,4,3,1,2,1388.0,68.0,5.0,120000
2014,60000,4,3,1,2,814.0,55.0,5.0,220000
2014,80000,4,3,1,2,1197.0,78.0,5.0,320000
2011,90000,1,3,1,2,1248.0,74.0,5.0,375000
2012,80000,1,3,1,2,1582.0,126.0,5.0,440000
2019,15000,4,3,0,1,1197.0,81.0,5.0,550000
2017,35000,1,3,1,2,1248.0,74.0,5.0,640000
2014,120000,1,3,1,1,1364.0,67.0,5.0,420000
2016,63000,1,3,1,3,1120.0,70.0,5.0,330000
2019,25000,1,3,1,1,1498.0,108.0,5.0,800000
2011,64500,4,3,1,1,998.0,67.0,5.0,240000
2016,100000,1,3,1,2,1198.0,77.0,6.0,360000
2017,40000,1,3,1,1,1582.0,126.0,5.0,750000
2017,15000,4,3,1,2,1197.0,81.0,5.0,570000
2015,25000,1,3,1,1,1364.0,67.0,5.0,450000
2016,82000,4,3,1,3,1197.0,85.0,5.0,270000
2012,87000,1,3,1,1,1248.0,88.0,7.0,459999
2015,80000,4,3,1,2,998.0,67.0,5.0,240000
2012,110000,1,3,1,3,1461.0,108.0,5.0,320000
2011,148000,1,3,1,2,1248.0,88.0,5.0,149000
2018,40000,1,3,1,1,2179.0,140.0,7.0,1500000
2011,70000,4,3,1,1,1495.0,93.0,5.0,180000
2012,70000,3,3,1,2,1086.0,62.0,5.0,185000
2008,40000,4,3,1,2,796.0,37.0,4.0,65000
2010,120000,1,3,1,1,1405.0,70.0,5.0,130000
2012,60000,1,3,1,1,1399.0,67.0,5.0,330000
2011,90000,1,2,1,1,1248.0,90.0,5.0,190000
2014,68000,1,2,1,1,1248.0,74.0,5.0,501000
2017,24500,1,2,1,1,1498.0,98.0,5.0,600000
2012,77000,1,2,1,2,2179.0,140.0,7.0,570000
2015,85000,1,2,1,1,1498.0,98.0,5.0,450000
2011,45500,4,2,1,1,1496.0,88.0,5.0,285000
2014,67000,1,2,1,1,1248.0,74.0,5.0,490000
2014,77000,1,2,1,1,1248.0,74.0,5.0,500000
2016,47000,4,2,1,1,814.0,55.0,5.0,275000
2017,57000,4,2,1,1,1199.0,84.0,5.0,440000
2018,71500,1,2,1,1,1396.0,88.0,5.0,825000
2012,110000,1,2,1,1,1364.0,67.0,5.0,411000
2013,82000,1,2,1,2,1248.0,74.0,5.0,470000
2013,70000,1,2,1,2,1248.0,74.0,5.0,445000
2017,28000,1,2,1,1,1248.0,74.0,5.0,752000
2016,125000,1,2,1,2,1498.0,103.0,5.0,650000
2013,67000,1,2,1,2,1248.0,74.0,5.0,450000
2011,93500,4,2,1,3,1497.0,118.0,5.0,350000
2012,8500,4,2,1,1,1197.0,81.0,5.0,511000
2016,80000,1,2,1,1,1248.0,74.0,5.0,700000
2016,30000,1,3,0,1,2755.0,171.0,7.0,1800000
2018,14200,4,3,1,1,1196.0,86.0,5.0,550000
2007,97000,4,3,1,1,1388.0,68.0,5.0,142000
2012,90000,1,3,1,1,2179.0,138.0,7.0,725000
2017,30000,4,3,1,1,1197.0,81.0,5.0,630000
2015,50000,4,3,1,1,1197.0,81.0,5.0,480000
2016,30000,4,3,1,1,998.0,67.0,5.0,330000
2017,20000,4,3,1,1,1298.0,80.0,8.0,500000
2012,60300,1,3,1,1,1199.0,73.0,5.0,300000
2015,35000,1,3,1,1,1248.0,88.0,5.0,400000
2011,80000,1,3,1,1,2179.0,138.0,7.0,320000
2008,44391,4,3,1,2,1086.0,68.0,5.0,180000
2016,58000,1,3,1,1,1248.0,74.0,5.0,530000
2015,40000,1,3,1,1,2523.0,62.0,7.0,600000
2017,66000,1,3,1,2,1248.0,88.0,7.0,780000
2016,110000,1,3,1,1,1498.0,98.0,5.0,700000
2013,56315,1,3,1,1,936.0,57.0,5.0,175000
2017,70000,1,3,1,1,1493.0,70.0,7.0,735000
2013,120000,1,3,1,1,1364.0,67.0,5.0,325000
2006,100000,1,3,1,1,2499.0,80.0,10.0,225000
2015,90000,1,3,1,2,1248.0,88.0,5.0,350000
2006,120000,3,3,1,3,1061.0,57.0,5.0,110000
2007,160000,4,3,1,4,998.0,67.0,5.0,85000
2006,100000,4,3,1,4,1794.0,125.0,5.0,150000
2009,120000,1,3,1,3,1248.0,73.0,5.0,225000
2010,100000,1,3,1,2,1248.0,75.0,5.0,111000
2007,70000,4,3,1,3,1061.0,67.0,5.0,150000
2017,15151,4,3,1,2,814.0,55.0,5.0,300000
2015,60000,1,3,1,1,1997.0,120.0,7.0,630000
2011,100000,4,3,1,1,1086.0,68.0,5.0,206000
2006,110000,4,3,1,4,998.0,67.0,5.0,70000
2019,7000,4,3,0,1,1197.0,81.0,5.0,567000
2005,35000,4,3,1,1,998.0,67.0,5.0,65000
2016,60000,1,3,1,2,1248.0,74.0,5.0,550000
2010,70000,4,3,1,4,1197.0,78.0,5.0,140000
2016,30000,4,3,1,1,799.0,53.0,5.0,300000
2013,70000,4,3,1,2,1499.0,110.0,5.0,500000
2015,128000,4,3,1,1,1197.0,82.0,5.0,400000
2012,120000,1,3,1,2,2494.0,102.0,8.0,850000
2014,15000,1,3,1,1,1248.0,74.0,5.0,570000
2017,60000,1,3,1,1,1248.0,74.0,5.0,699000
2013,80000,4,3,1,1,1198.0,86.0,5.0,355000
2016,80000,1,3,1,1,1248.0,74.0,5.0,690000
2006,114321,1,3,1,2,1399.0,68.0,5.0,180000
2013,120000,1,3,1,1,1405.0,70.0,5.0,200000
2012,120000,1,3,1,2,2179.0,120.0,8.0,575000
2014,146000,1,3,1,1,1364.0,67.0,5.0,415000
2012,30000,3,3,1,1,1086.0,68.0,5.0,350000
2017,20000,4,3,1,1,814.0,55.0,5.0,350000
2017,150000,1,3,1,1,1364.0,67.0,5.0,632000
2014,70000,0,3,1,2,1196.0,61.0,5.0,325000
2013,90000,4,3,1,2,1797.0,147.0,5.0,511000
2010,100000,4,3,1,3,1497.0,118.0,5.0,300000
2005,188000,4,3,1,4,998.0,67.0,5.0,70000
2008,100000,4,3,1,3,1086.0,68.0,5.0,180000
2017,9000,1,2,0,1,1999.0,177.0,5.0,2711000
2019,20000,4,2,0,1,2487.0,214.0,5.0,5150000
2017,45000,1,2,0,1,1999.0,177.0,5.0,3200000
2015,110000,1,3,1,1,2179.0,147.0,7.0,503000
2019,20000,1,3,0,1,1969.0,190.0,5.0,3800000
2016,68089,4,4,0,1,2494.0,157.0,5.0,2000000
2013,58343,4,4,1,1,998.0,67.0,5.0,225000
2018,38817,1,2,1,1,1248.0,74.0,5.0,740000
2016,56494,4,4,1,1,1199.0,88.0,5.0,550000
2013,79328,1,4,1,2,2494.0,100.0,7.0,750000
2019,5621,4,4,0,1,1197.0,81.0,5.0,650000
2017,25538,4,4,1,1,1496.0,88.0,5.0,625000
2018,69779,4,2,0,1,1197.0,81.0,5.0,600000
2017,56290,1,2,1,1,1186.0,73.0,5.0,450000
2019,7500,1,2,0,1,1995.0,190.0,5.0,5400000
2019,8500,1,2,0,1,1995.0,190.0,5.0,5500000
2019,7032,4,4,0,1,1199.0,88.0,5.0,779000
2016,11000,4,2,0,1,1598.0,103.0,5.0,645000
2018,2000,1,2,0,1,1984.0,150.0,5.0,2475000
2017,37333,4,3,1,1,1197.0,81.0,5.0,730000
2014,15000,1,3,1,2,1248.0,88.0,7.0,450000
2012,330000,4,3,1,2,2359.0,198.0,5.0,550000
2017,60000,0,3,1,1,998.0,58.0,5.0,420000
2016,80000,1,3,1,2,1364.0,67.0,5.0,509999
2015,110000,1,3,1,1,2494.0,100.0,7.0,905000
2011,72000,4,3,1,2,796.0,46.0,5.0,140000
2006,140000,1,3,1,2,2494.0,102.0,8.0,300000
2015,80000,4,3,1,2,1197.0,85.0,5.0,300000
2010,120000,1,3,1,2,1248.0,73.0,5.0,225000
2015,90000,1,3,1,2,2494.0,100.0,8.0,860000
2012,100000,1,3,1,2,1461.0,83.0,5.0,400000
2009,90000,4,3,1,3,1298.0,85.0,5.0,190000
2013,140000,1,3,1,3,1498.0,98.0,5.0,350000
2010,120000,4,3,1,1,995.0,62.0,5.0,75000
2019,35000,1,3,0,1,1248.0,88.0,5.0,860000
2014,50000,4,3,1,2,998.0,67.0,5.0,250000
2017,82000,1,3,1,1,1396.0,88.0,5.0,700000
2014,70000,1,3,1,3,1248.0,74.0,5.0,399000
2016,90000,4,3,1,1,1197.0,85.0,5.0,320000
2015,60000,1,3,0,1,2982.0,168.0,7.0,2000000
2014,79000,1,3,1,2,1968.0,141.0,5.0,1100000
2011,291000,1,3,1,2,2494.0,102.0,7.0,750000
2010,250000,1,3,1,2,2494.0,102.0,7.0,750000
2018,20000,1,3,1,1,2523.0,63.0,9.0,530000
2017,53000,1,3,1,1,1248.0,88.0,5.0,750000
2017,21500,4,3,0,1,1198.0,76.0,5.0,560000
2017,89000,1,3,1,1,1047.0,69.0,5.0,450000
2013,35000,4,3,1,2,1197.0,85.0,5.0,459999
2013,43000,4,3,1,2,998.0,67.0,5.0,235000
2009,80000,4,3,1,2,1086.0,62.0,5.0,180000
2007,80000,4,3,1,2,1086.0,63.0,5.0,140000
2014,110000,1,3,1,1,1396.0,88.0,5.0,620000
2012,100000,4,3,1,1,814.0,55.0,5.0,190000
2018,25000,4,3,1,1,814.0,55.0,5.0,380000
2019,20000,1,3,1,1,1498.0,98.0,5.0,1145000
2017,70000,1,3,1,1,1248.0,74.0,5.0,540000
2011,197000,1,3,1,1,2494.0,102.0,7.0,800000
2006,100000,4,3,1,2,1061.0,64.0,5.0,150000
1995,70000,4,3,1,1,796.0,37.0,4.0,55000
2015,140000,1,3,1,1,2179.0,140.0,7.0,919999
2009,50000,4,3,1,1,796.0,46.0,5.0,135000
2017,40300,4,3,1,1,1199.0,84.0,5.0,340000
2010,120000,1,3,1,2,2494.0,102.0,8.0,525000
2016,25000,4,3,1,2,998.0,67.0,5.0,411000
2010,155000,4,3,1,3,998.0,67.0,5.0,150000
2015,50000,4,3,0,1,1199.0,88.0,5.0,575000
2017,30030,4,2,1,1,1197.0,81.0,5.0,595000
2017,29029,4,2,1,1,1197.0,82.0,5.0,525000
2012,72072,1,2,1,1,1248.0,73.0,5.0,335000
2012,54000,1,3,1,1,1399.0,68.0,5.0,300000
2012,82082,1,2,1,1,1396.0,88.0,5.0,415000
2016,48000,1,3,1,2,2179.0,140.0,7.0,925000
2016,20000,4,3,1,1,1373.0,91.0,7.0,750000
2018,49000,1,3,0,1,1582.0,126.0,5.0,1150000
2015,35000,4,3,1,3,1198.0,67.0,7.0,260000
2017,67000,0,3,1,1,796.0,40.0,4.0,260000
2011,80600,1,3,1,1,1248.0,73.0,5.0,347000
2013,58609,4,3,1,2,814.0,55.0,5.0,195000
2016,33003,4,3,1,1,1172.0,67.0,5.0,265000
2016,43000,0,3,1,2,998.0,58.0,5.0,320000
2016,16500,4,3,1,1,1197.0,81.0,5.0,590000
2012,138000,1,3,1,2,2494.0,102.0,8.0,650000
2013,165500,1,3,1,2,2523.0,75.0,9.0,509999
2011,120000,1,3,1,2,1248.0,73.0,5.0,350000
2018,30000,1,3,1,1,1497.0,108.0,5.0,749000
2010,70000,1,3,1,2,1396.0,69.0,5.0,150000
2003,170000,4,3,1,3,993.0,60.0,5.0,58000
2011,120000,1,3,1,3,1461.0,64.0,5.0,200000
2014,168000,1,3,1,2,1248.0,74.0,5.0,240000
2017,60000,1,3,1,2,1498.0,98.0,5.0,515000
2008,120000,4,3,1,2,796.0,46.0,5.0,145000
2016,5800,4,3,1,2,998.0,67.0,5.0,450000
2010,68700,4,3,1,3,998.0,66.0,5.0,179000
2007,108000,4,3,1,3,1599.0,103.0,5.0,220000
2020,40000,4,3,1,1,1193.0,88.0,5.0,500000
2009,100000,1,3,1,2,1399.0,67.0,5.0,190000
2015,40000,1,3,1,1,936.0,56.0,5.0,200000
2018,90000,4,3,1,1,1497.0,121.0,5.0,850000
2011,60000,4,3,1,2,1198.0,73.0,5.0,270000
2016,17000,4,3,1,1,814.0,55.0,5.0,335000
2018,5000,4,3,1,1,998.0,67.0,5.0,459999
2017,60000,1,3,1,1,1248.0,88.0,5.0,710000
2015,140000,1,3,1,2,1248.0,74.0,5.0,330000
2017,15000,1,3,1,1,1956.0,170.0,5.0,1515000
2018,25000,4,3,1,1,1198.0,108.0,5.0,750000
2016,50000,4,3,1,2,995.0,62.0,5.0,160000
2016,60000,1,3,1,2,936.0,56.0,5.0,215000
2012,40000,4,3,1,2,624.0,38.0,4.0,60000
2014,72000,4,3,1,1,1197.0,85.0,5.0,480000
2012,195000,1,3,1,2,1248.0,88.0,5.0,140000
2012,70000,4,3,1,1,814.0,55.0,5.0,200000
2013,83000,1,3,1,1,1461.0,63.0,5.0,400000
2012,100000,4,3,1,2,814.0,55.0,5.0,180000
2015,25000,4,3,1,1,1197.0,81.0,5.0,550000
2016,50000,1,3,1,1,1248.0,74.0,5.0,550000
2012,67000,1,3,1,1,1248.0,88.0,7.0,550000
2011,30000,4,3,1,1,998.0,67.0,5.0,270000
2013,85000,1,3,1,1,1461.0,63.0,5.0,315000
2018,25000,1,3,1,1,2498.0,105.0,6.0,875000
2007,170000,1,3,1,1,2494.0,102.0,8.0,400000
2014,110000,1,3,1,1,2523.0,75.0,8.0,540000
2017,60000,0,3,1,1,998.0,58.0,5.0,350000
2011,80000,1,3,1,2,1582.0,126.0,5.0,360000
2014,31000,4,3,1,1,998.0,67.0,5.0,300000
2014,100000,1,3,1,1,1120.0,70.0,5.0,350000
2016,130000,1,3,1,1,1493.0,100.0,7.0,650000
2016,20000,4,3,1,1,998.0,67.0,5.0,350000
2017,60000,1,3,1,1,1498.0,98.0,5.0,700000
2013,102996,1,3,1,2,1248.0,74.0,5.0,415000
2019,5000,1,3,1,1,1497.0,121.0,7.0,1460000
2017,35000,1,3,1,1,1497.0,108.0,5.0,830000
2018,5000,4,3,1,2,1198.0,67.0,5.0,430000
2017,60000,1,3,1,1,1498.0,98.0,5.0,850000
2017,70000,4,3,1,1,1197.0,83.0,5.0,650000
2008,120000,1,3,1,2,1493.0,110.0,5.0,120000
2016,65100,1,3,1,2,1493.0,100.0,7.0,730000
2019,20000,4,3,0,1,1197.0,81.0,5.0,525000
2015,108000,1,3,1,1,1396.0,88.0,5.0,600000
2019,15000,4,3,1,1,1197.0,81.0,5.0,500000
2009,77000,4,3,1,1,1086.0,62.0,5.0,150000
2015,18500,4,3,1,1,998.0,67.0,5.0,409999
2016,120000,1,3,1,1,1493.0,100.0,7.0,625000
2015,15200,4,3,1,1,799.0,53.0,5.0,290000
2015,35000,4,3,1,1,1497.0,117.0,7.0,500000
2011,80000,1,3,1,1,1582.0,126.0,5.0,475000
2013,70000,4,3,1,1,814.0,55.0,5.0,190000
2014,80000,1,3,1,2,2179.0,140.0,7.0,750000
2014,120000,1,3,1,2,1461.0,108.0,5.0,525000
2012,82000,1,3,1,3,1998.0,163.0,5.0,495000
2015,60000,1,3,1,1,1396.0,88.0,5.0,550000
2012,129000,1,3,1,3,2179.0,140.0,7.0,595000
2015,67000,1,3,1,1,1248.0,75.0,5.0,550000
2015,120000,1,3,1,1,2494.0,142.0,7.0,2000000
2010,120000,1,3,1,4,2179.0,138.0,7.0,400000
2015,96500,1,3,1,1,1248.0,91.0,5.0,500000
2017,52412,4,2,1,1,998.0,67.0,5.0,340000
2012,85472,1,2,1,1,2179.0,120.0,8.0,480000
2013,87452,1,2,1,2,1498.0,98.0,5.0,480000
2018,17000,1,3,1,1,1498.0,98.0,5.0,750000
2008,66530,4,3,1,2,1061.0,67.0,5.0,100000
2013,40000,4,3,1,1,1197.0,82.0,5.0,290000
2015,96500,1,3,1,1,1248.0,91.0,5.0,425000
2010,79000,4,3,1,1,1497.0,116.0,5.0,285000
2016,50000,1,3,1,1,1493.0,100.0,7.0,625000
2012,60000,1,3,1,2,1248.0,75.0,5.0,170000
2018,35000,4,3,1,1,1193.0,88.0,5.0,459999
2015,120000,1,3,1,1,1248.0,91.0,5.0,450000
2019,10000,4,3,0,1,1197.0,81.0,5.0,650000
2017,15000,4,3,1,1,1197.0,81.0,5.0,600000
2013,70000,0,3,1,2,796.0,47.0,5.0,178000
2016,5000,4,3,1,1,796.0,47.0,5.0,300000
2009,40000,4,3,1,1,796.0,46.0,5.0,150000
2019,10000,4,3,1,1,1197.0,81.0,5.0,590000
2016,25000,4,3,1,1,814.0,55.0,5.0,310000
2017,53000,4,3,1,1,1193.0,88.0,5.0,400000
2014,110000,1,3,1,2,2179.0,120.0,9.0,520000
2013,200000,1,3,1,2,1461.0,75.0,8.0,300000
2019,22000,4,3,1,1,1197.0,110.0,5.0,1000000
2003,70000,4,3,1,4,998.0,67.0,5.0,65000
2015,75000,1,3,1,2,1498.0,98.0,5.0,509999
2012,70000,4,3,1,1,998.0,67.0,5.0,221000
2014,64000,4,3,1,3,1598.0,103.0,5.0,390000
2002,60000,4,3,1,1,1298.0,80.0,8.0,350000
2009,40000,4,3,1,1,796.0,46.0,5.0,195000
2010,110000,1,3,0,2,2967.0,241.0,7.0,1750000
2013,60000,1,3,1,1,2179.0,120.0,8.0,600000
2015,72000,1,3,1,1,1396.0,88.0,5.0,615000
2013,70000,1,3,1,2,1396.0,88.0,5.0,350000
2012,75000,1,3,1,1,936.0,57.0,5.0,140000
2017,32331,1,3,1,2,1396.0,88.0,5.0,650000
2016,70000,1,3,1,1,1582.0,126.0,5.0,1100000
2010,80000,1,3,1,2,1396.0,90.0,5.0,285000
2011,20000,4,3,1,2,995.0,62.0,5.0,190000
2012,110000,4,3,1,1,1498.0,97.0,5.0,350000
2014,40000,4,3,1,2,1197.0,82.0,5.0,400000
2016,40000,4,3,0,1,2694.0,163.0,7.0,2100000
2015,90000,4,3,1,2,1197.0,81.0,5.0,434999
2014,50000,4,3,1,2,1197.0,85.0,5.0,450000
2001,137000,4,3,1,1,796.0,53.0,5.0,45000
2015,60000,4,3,1,1,1197.0,81.0,5.0,450000
2017,30000,1,3,1,1,1248.0,74.0,5.0,580000
2016,98000,1,3,1,1,1582.0,126.0,5.0,900000
2016,50000,1,3,1,1,1248.0,88.0,7.0,750000
2009,120000,1,3,1,3,1396.0,69.0,5.0,140000
2017,30000,4,3,1,1,1197.0,81.0,5.0,525000
2009,120000,1,3,1,3,1396.0,69.0,5.0,114999
2016,40000,4,3,1,1,1199.0,84.0,5.0,399000
2012,90000,1,3,1,2,1405.0,71.0,5.0,275000
2011,80000,1,3,1,2,1396.0,90.0,5.0,340000
2012,120000,3,3,1,1,814.0,55.0,5.0,222000
2013,200000,1,3,0,1,2696.0,184.0,7.0,850000
2007,110000,1,3,1,2,1396.0,53.0,5.0,70000
2017,38000,4,3,1,2,1199.0,84.0,5.0,430000
2017,35000,4,3,1,2,1199.0,84.0,5.0,430000
2014,70000,4,3,1,1,998.0,67.0,5.0,320000
2012,120000,1,3,1,2,1461.0,78.0,5.0,500000
2012,110000,1,3,1,2,1461.0,108.0,5.0,500000
2010,140000,1,3,1,1,1248.0,75.0,5.0,229999
2009,155000,1,3,0,2,2179.0,120.0,8.0,600000
2017,80000,1,3,1,2,1461.0,63.0,5.0,500000
2010,120000,1,3,1,2,2523.0,63.0,7.0,315000
2011,80000,4,3,1,1,998.0,67.0,5.0,265000
2015,110000,1,3,1,2,1498.0,99.0,5.0,350000
2012,230000,1,3,1,1,1396.0,70.0,5.0,200000
2011,172000,1,3,1,2,1396.0,52.0,5.0,114999
2014,25000,4,3,1,1,1197.0,81.0,5.0,425000
2019,35000,1,3,1,1,1498.0,98.0,5.0,900000
2014,126000,1,3,1,1,2179.0,120.0,7.0,550000
2018,30000,1,3,1,1,1498.0,98.0,5.0,900000
2011,97000,4,3,1,3,1086.0,68.0,5.0,165000
2016,120000,1,3,0,1,1582.0,126.0,5.0,850000
2016,120000,1,3,1,1,1582.0,126.0,5.0,850000
2014,80000,1,3,1,2,2498.0,105.0,6.0,550000
2011,60000,1,3,1,2,1248.0,73.0,5.0,500000
2018,15000,4,3,1,1,1197.0,81.0,5.0,630000
2011,60000,4,3,1,1,1086.0,68.0,5.0,160000
2015,60000,1,3,1,1,1498.0,98.0,5.0,670000
2014,90000,1,3,1,1,1248.0,74.0,5.0,430000
2015,30000,4,3,1,1,1197.0,82.0,5.0,375000
2016,35000,4,3,1,1,1197.0,81.0,5.0,650000
2016,35000,1,3,1,1,1248.0,74.0,5.0,500000
2016,35000,1,3,1,1,1248.0,74.0,5.0,500000
2017,25000,1,3,1,1,2179.0,140.0,7.0,1350000
2018,40000,1,3,1,1,1498.0,108.0,5.0,600000
2017,25000,1,3,1,1,1582.0,126.0,5.0,1200000
2013,56000,1,2,0,1,2993.0,241.0,4.0,3750000
2018,41779,4,2,1,1,1197.0,81.0,5.0,795000
2016,54000,4,2,1,1,1199.0,88.0,5.0,625000
2016,31000,1,2,0,1,2143.0,204.0,5.0,2900000
2017,37000,1,3,0,1,1248.0,74.0,5.0,625000
2011,90000,1,3,0,2,1991.0,147.0,4.0,440000
2018,13534,4,2,1,1,1798.0,138.0,5.0,1400000
2017,7000,4,2,0,2,1794.0,138.0,5.0,1450000
2017,23000,1,2,0,1,2143.0,136.0,5.0,2700000
2017,23456,4,2,1,1,1197.0,82.0,5.0,550000
2019,43000,1,2,0,1,2755.0,171.0,8.0,1925000
2015,39000,1,2,1,1,2179.0,140.0,7.0,1225000
2017,15000,4,3,1,1,1199.0,88.0,5.0,700000
2013,40000,1,3,1,1,1248.0,74.0,5.0,530000
2020,5000,1,2,0,1,1493.0,113.0,5.0,1900000
2017,70000,1,2,1,1,1248.0,88.0,5.0,844999
2016,99000,1,2,0,1,1498.0,103.0,5.0,650000
2018,15000,4,2,1,1,1197.0,81.0,5.0,750000
2018,28156,1,2,0,1,2993.0,261.0,4.0,6000000
2015,30000,4,2,1,1,1199.0,88.0,5.0,610000
2010,70000,4,3,1,1,1199.0,79.0,5.0,150000
2014,40000,4,3,1,1,1197.0,85.0,5.0,475000
2008,136500,1,3,1,4,2609.0,120.0,8.0,375000
2016,70000,1,3,1,2,1198.0,77.0,6.0,425000
2015,90000,1,3,1,2,1498.0,98.0,5.0,800000
1996,32000,4,3,1,2,796.0,37.0,4.0,40000
2018,8000,4,3,0,2,998.0,67.0,5.0,509999
2015,170000,1,3,1,1,1364.0,67.0,5.0,387000
2014,25000,4,3,1,1,796.0,47.0,5.0,235000
2000,120000,1,3,1,4,1948.0,68.0,10.0,95000
2010,110000,1,3,1,3,1248.0,75.0,5.0,340000
2016,100000,1,3,1,1,2179.0,140.0,7.0,1000000
2009,115000,1,3,1,2,1399.0,68.0,5.0,160000
2008,120000,1,3,1,4,2609.0,120.0,8.0,365000
2011,265000,1,3,1,2,1199.0,75.0,5.0,300000
2008,90000,1,3,1,2,1248.0,75.0,5.0,260000
2018,40000,4,3,0,1,1199.0,88.0,5.0,860000
2008,55000,4,3,1,2,1599.0,103.0,5.0,114999
2007,90000,4,3,1,2,796.0,46.0,5.0,100000
2014,111000,1,3,1,1,1498.0,103.0,5.0,565000
2013,120000,1,3,1,2,2498.0,112.0,7.0,450000
2017,15000,4,3,1,1,1197.0,83.0,5.0,625000
2016,30000,4,3,1,2,796.0,47.0,5.0,280000
2017,50000,4,3,1,1,998.0,67.0,5.0,330000
2015,40000,1,3,1,1,1582.0,126.0,5.0,1300000
2008,50000,4,3,1,2,1396.0,70.0,5.0,65000
2018,45000,4,3,1,2,1199.0,84.0,5.0,480000
2016,35000,1,3,1,2,1047.0,69.0,5.0,400000
2009,80000,1,3,1,1,2179.0,138.0,7.0,500000
2012,120000,1,3,1,1,2498.0,112.0,7.0,320000
2014,90000,1,3,1,2,2179.0,140.0,7.0,750000
2017,100000,1,3,1,1,1493.0,70.0,7.0,620000
2011,120000,1,3,1,3,1248.0,73.0,5.0,300000
2018,15000,4,3,1,1,1591.0,121.0,5.0,1405000
2017,15000,4,3,1,1,796.0,47.0,5.0,282000
2017,15000,4,3,0,1,1197.0,81.0,5.0,700000
2017,70000,1,3,1,1,1498.0,99.0,5.0,700000
2015,135000,1,3,1,1,1498.0,98.0,5.0,600000
2012,80000,1,3,1,2,1598.0,103.0,5.0,290000
2011,80000,1,3,0,2,1991.0,147.0,4.0,430000
2017,19000,4,3,1,1,1197.0,81.0,5.0,575000
2017,42000,4,3,1,1,1591.0,121.0,5.0,875000
2010,77000,4,3,1,1,998.0,67.0,5.0,180000
2012,120000,1,3,1,1,1248.0,73.0,5.0,229999
2019,10000,4,3,0,1,1197.0,81.0,5.0,800000
2009,110000,4,3,1,3,995.0,63.0,5.0,60000
2009,110000,4,3,1,1,1586.0,104.0,5.0,150000
2007,90000,1,3,1,3,1396.0,70.0,5.0,100000
2015,90000,4,3,1,1,1591.0,121.0,5.0,900000
2018,50000,1,3,1,1,1396.0,88.0,5.0,850000
2014,50000,1,3,1,1,936.0,56.0,5.0,220000
2014,40000,4,3,1,2,796.0,47.0,5.0,250000
2012,120000,1,3,1,1,1248.0,74.0,5.0,125000
2018,27000,4,3,1,1,1591.0,121.0,5.0,1200000
2013,100000,1,3,1,1,1396.0,70.0,5.0,250000
2014,70000,1,3,1,2,1396.0,88.0,5.0,440000
2017,40000,4,3,1,1,1199.0,84.0,5.0,400000
2002,62000,4,3,1,1,796.0,37.0,4.0,50000
2018,10000,4,3,1,1,1591.0,121.0,5.0,1000000
2014,160000,1,3,1,1,1498.0,98.0,5.0,600000
2010,60000,4,3,1,1,1197.0,80.0,5.0,250000
2009,110000,1,3,1,1,2523.0,63.0,7.0,310000
2005,60000,4,3,1,4,998.0,67.0,5.0,120000
2014,78000,1,3,1,1,2498.0,112.0,7.0,390000
